neuron_id,AP Vm SPC1,AP Vm SPC2,AP Vm SPC3,AP Vm derivative SPC1,AP Vm derivative SPC2,AP Vm derivative SPC3,AP Vm derivative SPC4,AP fast trough SPC1,AP fast trough SPC2,AP fast trough SPC3,AP peak SPC1,AP peak SPC2,AP peak SPC3,AP peak SPC4,AP threshold SPC1,AP threshold SPC2,AP threshold SPC3,AP width SPC1,AP width SPC2,AP width SPC3,ISI shape SPC1,ISI shape SPC2,Inst firing rate SPC1,Inst firing rate SPC2,Inst firing rate SPC3,Inst firing rate SPC4,PSTH SPC1,PSTH SPC2,Up down SPC1,Up down SPC2,Up down SPC3
20040209A,0.2364013498690183,1.5454434075778338,-0.028742835617788294,-1.0894108881364333,-1.751355946977005,0.7758962935421558,0.6724797278580626,-0.27462380767840655,-0.3385339789920902,-0.27683823068808155,-1.3272995666726333,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.19924973639326365,-0.32510148114967663,0.2871354572111116,0.7754856479135885,-0.23910823302681483,0.2205461227264635,-0.8319194400984086,-1.0572364444385938,-0.83193354728066,-0.816565282420039,-0.1622663225718585,0.030026573696057195,-0.8545852738649614,0.31634726316231176,0.5043668129551272,-0.21828510275169594,0.27988484853975404
20040210B,0.7172974837230391,1.4919521720377074,-0.06925771113021331,-0.9565751310451787,-1.6894605038155548,0.9464465071915983,-0.16352022220668588,-0.2878997337505291,-0.3385339789920902,-0.27683823068808155,-0.7952957488291443,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.1630233933600036,-0.32510148114967663,0.2871354572111116,0.8277662871030118,-0.23910823302681483,0.2205461227264635,0.11864263497573738,0.021380420721306116,-0.7903259470890295,-0.7353034269262014,-0.1622663225718585,0.030026573696057195,-0.8436996774414389,0.31634726316231176,0.49360981462200215,-0.21828510275169594,0.27988484853975404
20040504A,2.2124069462639575,0.14628178700846628,-0.028742835617788294,1.3047844380719293,-0.29881399046093343,-0.020672362744360875,-0.25182824122198233,0.8533191296982476,-0.3385339789920902,-0.27683823068808155,1.2742712923471224,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.7382080126089702,-0.32510148114967663,0.2871354572111116,0.6176218172251685,-0.23910823302681483,0.2205461227264635,0.8515875280190968,1.798412871740618,-0.31028435850859865,-0.32987856327002696,-0.1622663225718585,0.030026573696057195,-0.34317899134527957,0.31634726316231176,0.2967524312395662,-0.21828510275169594,0.27988484853975404
20040506A,1.6638667556624975,-0.05425581093614672,-0.028742835617788294,1.1856345831544624,0.06780186533046205,-0.020672362744360875,-0.5209939969582474,0.9888855611287184,-0.3385339789920902,-0.27683823068808155,0.7866876934072232,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,1.1028167990406583,-0.32510148114967663,0.2871354572111116,0.330803440382985,-0.23910823302681483,0.2205461227264635,0.3044317116763844,0.6154280581659392,-1.589977739675426,-1.2264077322740903,-0.1622663225718585,0.030026573696057195,-1.5983702646179347,0.31634726316231176,0.13713931545432656,-0.21828510275169594,0.27988484853975404
20040506B,2.8657578099106233,-0.19442259466294434,-0.028742835617788294,1.982632444353067,-0.09955623742277175,-0.020672362744360875,-0.16352022220668588,2.4944498013268293,-0.3385339789920902,-0.27683823068808155,0.8193421421965245,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,2.759910389549949,-0.32510148114967663,0.2871354572111116,0.34625099511544144,-0.23910823302681483,0.2205461227264635,0.7296213724570879,1.4166654480224088,-0.7235155891952108,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,-0.7125827874474537,0.31634726316231176,-0.3253841248976969,-0.21828510275169594,0.27988484853975404
20040507A,1.6281451396083715,0.29144928521884583,-0.028742835617788294,0.8351733026840367,-0.23538859526647957,0.08953542184731213,-0.5436345772902845,0.13363366725753248,-0.3385339789920902,-0.27683823068808155,1.3023773647579118,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.15351344811091064,-0.32510148114967663,0.2871354572111116,0.5283648977826346,-0.23910823302681483,0.2205461227264635,0.8925381851630927,1.225562848070149,-0.279145146466597,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,-0.2873882965852189,0.31634726316231176,0.26937453389199184,-0.21828510275169594,0.27988484853975404
20040508A,1.6503612373520784,0.24551250911920405,-0.028742835617788294,0.9675980368285352,-0.1626671872199261,0.08518777183356226,-0.49116666659286945,0.29604591842670386,-0.3385339789920902,-0.27683823068808155,1.2492664799434967,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.45927132309666646,-0.32510148114967663,0.2871354572111116,0.5113313653421413,-0.23910823302681483,0.2205461227264635,-0.06361768003135898,0.021380420721306116,-0.04156399538406137,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,-0.05927245882566279,0.31634726316231176,0.495228466401672,-0.21828510275169594,0.27988484853975404
20040510A,1.791569664430519,-0.09295247517860161,-0.028742835617788294,1.3793949221633046,0.2605684363533732,-0.020672362744360875,-0.28886293144327035,0.5784811508171843,-0.3385339789920902,-0.27683823068808155,1.4426311627810793,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.7189718765394116,-0.32510148114967663,0.2871354572111116,0.2742343695155836,-0.23910823302681483,0.2205461227264635,-0.06973368336750335,0.021380420721306116,-0.11660783562688802,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,-0.1429226255469566,0.31634726316231176,0.2291866448212089,-0.21828510275169594,0.27988484853975404
20040511A,1.847610760151366,0.5375606175377016,-0.028742835617788294,0.7639472820066178,-0.6249791407071473,0.11188822819971053,-0.16352022220668588,0.127062748291636,-0.3385339789920902,-0.27683823068808155,1.2870357764217442,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.006772737783775369,-0.32510148114967663,0.2871354572111116,0.7010846586976238,-0.23910823302681483,0.2205461227264635,0.6961905034733775,1.5174151564906808,-0.5518033004622672,-0.5355402992796457,-0.1622663225718585,0.030026573696057195,-0.5705726079941361,0.31634726316231176,0.4326522928574659,-0.21828510275169594,0.27988484853975404
20040512A,0.894299016105414,0.5897537941851994,-0.028742835617788294,0.29249743991859567,-0.24961772354765335,0.24279367005067212,-0.6771266273961056,-0.22547586711369222,-0.3385339789920902,-0.27683823068808155,0.5624061067806027,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,-0.008264169448323049,-0.32510148114967663,0.2871354572111116,0.5433918843156678,-0.23910823302681483,0.2205461227264635,-0.4126927566643391,0.021380420721306116,-0.5982748142106732,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,-0.5678786990769166,0.31634726316231176,0.38881585945547187,-0.21828510275169594,0.27988484853975404
20040601A,1.67158656016488,0.01100093673657845,-0.028742835617788294,1.0910329845165603,0.03981901461956801,-0.020672362744360875,-0.5482594320573436,0.31538200308355424,-0.3385339789920902,-0.27683823068808155,1.3593738951922405,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.11028302798650842,-0.32510148114967663,0.2871354572111116,0.39102213982071515,-0.23910823302681483,0.2205461227264635,0.9191639496359999,0.021380420721306116,-0.4959745641971068,-0.5074775397103345,-0.1622663225718585,0.030026573696057195,-0.504031479527549,0.31634726316231176,0.046432970069632866,-0.21828510275169594,0.27988484853975404
20040608A,2.5445555649384297,-0.30285378045220185,-0.028742835617788294,1.841749704637511,0.06701094936352005,-0.020672362744360875,-0.16352022220668588,1.3987721463704155,-0.3385339789920902,-0.27683823068808155,1.3052745066734437,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,1.4964033030386266,-0.32510148114967663,0.2871354572111116,0.18031668862508313,-0.23910823302681483,0.2205461227264635,0.5514051092227279,1.2792242854164346,-0.3196934104519287,-0.2637411873454903,-0.1622663225718585,0.030026573696057195,-0.33000646315895105,0.31634726316231176,-0.47226947955630133,-0.21828510275169594,0.27988484853975404
20040622A,1.9209420495452911,-0.1875496453464307,-0.028742835617788294,1.489093001647939,0.27387864906372217,-0.020672362744360875,-0.16352022220668588,1.0267708568344691,-0.3385339789920902,-0.27683823068808155,1.2198839244898807,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.999403476369255,-0.32510148114967663,0.2871354572111116,0.14057941483746256,-0.23910823302681483,0.2205461227264635,0.7608747535783302,1.173178914032072,-0.3280819081166559,-0.42005184244071553,-0.1622663225718585,0.030026573696057195,-0.3868968913963444,0.31634726316231176,0.1904969896076019,-0.21828510275169594,0.27988484853975404
20040630B,1.7533678255232295,0.5536435409821495,-0.028742835617788294,0.6820655463550234,-0.6205463026441806,0.1914536617807169,-0.16352022220668588,0.5202860603989649,-0.3385339789920902,-0.27683823068808155,0.8662100310315725,-0.2807281798438501,-0.2785917817343905,-0.06423088045141863,0.49047355825873923,-0.32510148114967663,0.2871354572111116,0.6648035909114155,-0.23910823302681483,0.2205461227264635,0.8085678904660654,0.021380420721306116,-0.5921780737275909,-0.9368722769080531,-0.1622663225718585,0.030026573696057195,-0.6493838291996835,0.31634726316231176,0.5104206304627344,-0.21828510275169594,0.27988484853975404
